month,merchant_id,total_sales,order_count,merchant_name,city_id,rank
March 2023,0c6e4,156002.46,1024,Sandwich Express,6,1
March 2023,d4f0a,118346.39,824,Pasta Mania,2,2
March 2023,2b5d7,101206.43,650,Bagel House,4,3
March 2023,b0a4f,78980.19,611,Gourmet Express,5,4
March 2023,7c1a9,67714.17,619,Fried Chicken Hub,8,5
March 2023,f7d1a,67367.11,406,Pancit Hub,8,6
March 2023,3f7e4,62072.909999999996,636,Pizza Express,3,7
March 2023,5c1f8,61202.43,552,Burger Factory,5,8
March 2023,5d9e3,61018.25,404,Waffle World,2,9
March 2023,7a8e0,58148.36,477,Thai Delight,2,10
March 2023,5b3d8,58020.96,445,Veggie Delight,8,11
March 2023,f1c7a,56557.42,463,Thai Orchid,5,12
March 2023,3b7f0,56532.56,466,Donut Palace,2,13
March 2023,5b8d2,55975.32,419,Sushi Stop,2,14
March 2023,9c8e2,55862.65,392,Pie Town,5,15
March 2023,8f7c2,55478.03,391,Pancit Palace,2,16
March 2023,9d5f2,54064.11,484,Chili Express,2,17
March 2023,7e2d8,52644.57,407,Teriyaki Bowl,8,18
March 2023,6a0c3,51111.06,409,Indian Curry House,5,19
March 2023,9b4c2,50567.56,359,Fish & Chips Co.,1,20
March 2023,e8b3c,50030.78,364,Taco Delight,5,21
March 2023,7c5b9,49870.96,380,Pizza Palace,5,22
March 2023,4a7c1,48623.65,377,Poke Express,5,23
March 2023,a6c9f,48157.37,313,Seafood Bay,8,24
March 2023,5e0b4,47797.15,375,Tapas Express,2,25
March 2023,b4a8f,47676.56,362,Burrito Bar,2,26
March 2023,0e1b3,47329.0,384,Chicken Shack,2,27
March 2023,1f5b7,46186.62,509,Mediterranean Grill,5,28
March 2023,4a3e6,45464.19,354,Gourmet Grill,1,29
March 2023,7f4d2,45078.76,408,Rice Bowl House,2,30
March 2023,e3b2d,43780.48,323,Waffle House,8,31
March 2023,8d5f9,43580.3,266,Wings Express,2,32
March 2023,a1b5e,43156.73,303,Steak Corner,4,33
March 2023,6f5a0,42511.55,387,Pizza Spot,1,34
March 2023,4d9f1,42490.16,320,Salad Bowl,5,35
March 2023,b7a3e,42092.26,301,Noodle Corner,2,36
March 2023,a9f4e,41900.61,260,Sushi World,2,37
March 2023,1d4f2,41896.37,454,Pho Express,8,38
March 2023,0c2d7,41559.01,272,Fried Chicken Express,4,39
March 2023,6c3f2,41285.909999999996,267,Wings Spot,5,40
March 2023,2a1c4,41130.44,388,BBQ Corner,2,41
March 2023,3b1c6,40952.49,216,Salad Express,5,42
March 2023,2f7b5,40948.93,322,Ramen House,8,43
March 2023,c5a8e,40895.5,357,Korean BBQ,2,44
March 2023,1a3f7,40673.29,437,Tasty Garden,8,45
March 2023,1a5f4,39789.51,349,Shawarma Shack,5,46
March 2023,5e7b2,39782.28,239,Smoothie Bar,2,47
March 2023,3d9c8,39400.22,331,Teriyaki Express,8,48
March 2023,c5e2a,39054.21,231,Curry Corner,5,49
March 2023,f3b8d,38911.79,263,Taco Express,1,50
March 2023,a5c3b,38712.91,272,Taco Town,5,51
March 2023,c9f0b,38626.75,350,Smoothie King,5,52
March 2023,f9e4c,37881.35,298,Poke Bar,5,53
March 2023,9a8c5,37604.74,289,Veggie World,5,54
March 2023,8b7a3,37507.25,331,Pie Paradise,2,55
March 2023,6a9c1,37342.16,225,Falafel Stop,2,56
March 2023,9f6b0,37089.02,339,Salad King,2,57
March 2023,8f2a6,36835.59,318,Sushi Haven,4,58
March 2023,d4f7a,35338.36,307,Noodle Spot,2,59
March 2023,3e2b6,34994.89,335,Bagel Bros,8,60
March 2023,e9a1c,33413.19,326,Donut Den,8,61
March 2023,4f0c5,33344.51,329,Ramen Express,2,62
March 2023,2e8a5,32918.68,241,Burger Barn,8,63
March 2023,0e1f9,32588.76,235,Dim Sum Delight,2,64
March 2023,3c7e9,32491.86,265,Pancake House,6,65
March 2023,e8c2b,32323.64,285,BBQ Nation,5,66
March 2023,2a3e9,32315.08,381,Tapas Corner,1,67
March 2023,a3e8b,32133.89,277,Indian Spice,8,68
March 2023,1c2e6,31968.93,268,Shawarma Express,7,69
March 2023,8a2c6,31271.420000000002,246,Sandwich Hub,1,70
March 2023,b0e7f,31238.29,319,Dumpling World,2,71
March 2023,a4f0b,30968.420000000002,211,Hot Dog Express,8,72
March 2023,0e7a4,30763.23,279,Crepe Corner,2,73
March 2023,b2d8e,30525.07,246,Curry House,8,74
March 2023,4b1d7,30278.37,236,Pizza Haven,5,75
March 2023,7f2c1,29765.98,264,Dumpling Delight,5,76
March 2023,e7a2f,29350.15,234,Crepe Delight,4,77
March 2023,6d8e2,29342.74,259,Salad Stop,8,78
March 2023,9f4a2,28253.61,372,Burrito Express,8,79
March 2023,5f1d3,28132.63,204,Seafood Express,5,80
March 2023,b3e8f,27831.71,240,Sushi Delight,2,81
March 2023,7d3c1,27800.32,223,Taco Villa,6,82
March 2023,c8d3e,27293.19,290,Pho Haven,5,83
March 2023,f8a3d,26664.8,180,BBQ Spot,2,84
March 2023,0c5d8,25943.62,210,Burger Joint,8,85
March 2023,7d4e1,25180.0,202,Dim Sum Palace,5,86
March 2023,4c9a2,24751.6,154,Steak Express,8,87
March 2023,6d0f7,24468.95,211,Chili House,5,88
March 2023,d3b6a,24071.47,228,Hot Dog Hut,1,89
March 2023,2a9c5,24038.04,158,Curry Spot,5,90
March 2023,d1e9b,22915.63,180,Falafel Express,2,91
March 2023,4e2d1,21901.74,192,Burger Bliss,5,92
March 2023,6f1c4,21221.32,205,French Toast Cafe,2,93
March 2023,9b5a0,21146.92,199,Noodle Nest,5,94
March 2023,b9e8c,19655.27,144,Curry Delight,8,95
March 2023,2f3d7,19103.94,192,French Bistro,5,96
March 2023,8e9a0,15874.75,136,Mediterranean Delight,8,97
March 2023,2d7a9,14896.84,168,Korean Kitchen,1,98
March 2023,b9e5f,14057.7,178,Fish Shack,8,99
March 2023,d6e4a,14026.49,164,Rice Express,1,100
